Tau	D1	D3	D4	Tau_info	gene	names
CPNE8	0.737831888731707	3.7022892019011	6.60118579634215	19.6505115522976	MAX_ D4	CPNE8	lChiF
CRACD	0.794199567083515	0.497328731627172	2.83524662769156	8.09661892371021	MAX_ D4	CRACD	lChiF
CRH	0.82078864468492	0.380110394420343	6.05844048321773	1.79137226576605	MAX_ D3	CRH	lChiF
CRHBP	0.624889733133706	1.32235178971061	7.05035972826527	11.1603337172324	MAX_ D4	CRHBP	lChiF
CRHR2	0.758761463727539	1.86856955012893	26.251739557993	58.2832028883689	MAX_ D4	CRHR2	lChiF
CRLF1	0.529777261970178	201.064044831151	125.997180526619	63.0925908330904	MAX_ D1	CRLF1	lChiF
CRTAC1	0.711824444056791	60.2311752202037	22.7525397033523	11.9617651050378	MAX_ D1	CRTAC1	lChiF
CRYAB	0.646650397238786	4.55088574870041	23.7294794723814	12.2187185418923	MAX_ D3	CRYAB	lChiF
CRYBA4	0.610863025724949	5.17080768031309	1.98888342848646	2.035421482064	MAX_ D1	CRYBA4	lChiF
CRYGN	0.814709154009291	4.27201546897282	0.289907230509532	1.29322349015321	MAX_ D1	CRYGN	lChiF
CRYM	0.507729386642499	81.3503991191459	38.8129677266699	41.279854015849	MAX_ D1	CRYM	lChiF
CSF1	0.657011764361441	30.8703311007428	11.9048897111825	9.2714310844613	MAX_ D1	CSF1	lChiF
CSF2RA	0.540535730963393	0.601325474948601	4.34704134804469	3.39329487595392	MAX_ D3	CSF2RA	lChiF
CSMD2	0.723215356412266	1.87349108971413	2.8807069727355	8.58826198018943	MAX_ D4	CSMD2	lChiF
CSRNP2	0.575552739206597	53.329946107214	17.8414551149894	27.4300439719442	MAX_ D1	CSRNP2	lChiF
CTDSP1	0.580751006502755	83.5902732870515	33.0631389501126	37.0271369333994	MAX_ D1	CTDSP1	lChiF
CTSD	0.513467423431808	118.909382537098	348.541011331541	220.243730028538	MAX_ D3	CTSD	lChiF
CTTNBP2	0.525688472799295	22.7702113975461	10.4514563969906	11.1488910883154	MAX_ D1	CTTNBP2	lChiF
CTXN2	0.539691476727119	3.46257132047214	1.71237905401066	1.47532312849646	MAX_ D1	CTXN2	lChiF
CUX2	0.711142869176369	19.9656873997003	5.4694917468866	6.0649706075113	MAX_ D1	CUX2	lChiF
CXCR1	0.531492867683373	4.83192062162744	2.53982137330323	1.98775717473726	MAX_ D1	CXCR1	lChiF
CXCR7	0.515323050300373	72.4230596703982	46.258592824254	23.9449824736714	MAX_ D1	CXCR7	lChiF
CXXC4	0.550114976745217	27.2765426736962	13.9325903847139	10.6100256854179	MAX_ D1	CXXC4	lChiF
